XYDATA
! 11BM APS Si SRM 640d
! File no. =              6098 
! No. steps =             34500 
! Scan time =             AUG 15, 2014 21:05
! Sample name =     	  NIST SRM 640d (Si)
! Composition =           Silicon (Si)
! Sample Comment =        0.8 mm dia Kapton
! Temp (K) =              295.6 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! 100/Ring Current[0] =   1.004  
! Monitor I0 [0] =        86940.6  
! Monitor I1 [0] =        71229.8  
! Gonio._radius [mm] =    1000.0 
! Calibration file =      11bmb_6097_2thcorr.calib 
! 2Theta correction subtracted 
! Normalization factor  = 7.8467 
! Calibrated wavelength = 0.413848 
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
14.84015        83.7197         7.7418
14.84115        95.5671         8.2786
14.84215        99.2104         8.4560
14.84315        98.5668         8.4369
14.84415        89.7751         8.0966
14.84515        89.1126         7.9764
14.84615        91.4078         8.0980
14.84715        82.6265         7.7096
14.84815        88.7913         8.1101
14.84915        98.3200         8.5019
14.85015        91.2175         8.1031
14.85115        89.9057         8.1014
14.85215       101.3199         8.6197
14.85315        92.0347         8.2238
14.85415        89.4126         8.0761
14.85515        88.2255         7.9140
14.85615        99.9363         8.4927
14.85715        99.0823         8.4499
14.85815       100.6660         8.5146
14.85915        90.7635         8.0832
14.86015        89.2905         8.0281
14.86115        97.4220         8.3472
14.86215        96.4419         8.3206
14.86315       101.1517         8.5906
14.86415       103.5698         8.6584
14.86515       107.1961         8.8043
14.86615       107.4608         8.8574
14.86715        93.4271         8.2440
14.86815        99.7787         8.4771
14.86915        98.7590         8.4804
14.87015        89.6823         8.0714
14.87115        93.1988         8.1958
14.87215        90.2545         8.0667
14.87315        97.2905         8.3824
14.87415        95.7659         8.2996
14.87515        99.4372         8.4223
14.87615        98.5725         8.4079
14.87715        91.3573         8.1405
14.87815        87.7703         7.9726
14.87915        91.6826         8.1699
14.88015        90.4537         8.1015
14.88115        87.5293         8.0021
14.88215        95.0220         8.3264
14.88315       109.4713         8.9842
14.88415        96.6352         8.3881
14.88515        96.5944         8.3826
14.88615       103.9837         8.7076
14.88715       102.6544         8.6832
14.88815        94.0161         8.2544
14.88915       102.9497         8.6491
14.89015       105.4233         8.7706
14.89115        98.9926         8.5091
14.89215        94.6111         8.2045
14.89315        96.5981         8.3498
14.89415        87.7280         8.0149
14.89514        94.7819         8.3589
14.89614        91.4876         8.2009
14.89714        98.6093         8.4435
14.89814       105.0550         8.6949
14.89914        91.1869         8.1212
14.90014       100.7256         8.5748
14.90114        89.2950         8.0592
14.90214        89.1120         8.0158
14.90314        90.9406         8.1219
14.90414        96.5430         8.3597
14.90514        99.9616         8.5550
14.90614        89.2959         7.9923
14.90714        81.1411         7.6688
14.90814        89.9791         8.0678
14.90914        92.7177         8.2099
14.91014       104.8877         8.7294
14.91114        90.5240         8.0404
14.91214        92.4773         8.1459
14.91314        93.9083         8.2226
14.91414        90.4631         8.0591
14.91514        99.1709         8.4469
14.91614        94.5615         8.2815
14.91714       101.7921         8.6231
14.91814        95.8290         8.3722
14.91914        91.4208         8.1312
14.92014        96.5521         8.3336
14.92114        97.4976         8.4032
14.92214        89.8133         8.0854
14.92314        86.0832         7.8736
14.92414        93.3732         8.2390
14.92514       103.8666         8.6975
14.92614       104.4884         8.7377
14.92714        99.8523         8.5079
14.92814       104.6093         8.7303
14.92914        98.2105         8.4437
14.93014        96.5045         8.4095
14.93114        83.1677         7.7927
14.93214        96.0543         8.3401
14.93314        89.3679         8.0007
14.93414        94.5601         8.2365
14.93514        83.5391         7.7498
14.93614        97.9519         8.4075
14.93714        86.3272         7.8817
14.93814        87.1280         7.9849
14.93914        87.1159         7.9577
14.94014        93.4629         8.2060
14.94114       100.0409         8.4866
14.94214       100.5026         8.5137
14.94314        95.3265         8.3561
14.94414       100.6810         8.4976
14.94514       101.4252         8.5653
14.94614       100.0274         8.5248
14.94714        93.1046         8.2281
14.94814       101.9457         8.6305
14.94914        90.1678         8.0127
14.95014        90.7386         8.0955
14.95114        95.2482         8.3304
14.95214       100.0672         8.5582
14.95314        87.5246         7.9281
14.95414        86.7131         7.8407
14.95514        94.7831         8.2399
14.95614        90.8675         8.1065
14.95714        89.9413         8.0678
14.95814        95.7085         8.3349
14.95914        87.7304         7.9613
14.96014        98.8480         8.4142
14.96114        98.4992         8.4451
14.96214        97.9809         8.4084
14.96314       105.0275         8.7184
14.96414        96.8488         8.3712
14.96514        90.1212         8.0827
14.96614        90.4613         8.0667
14.96714        92.4746         8.1601
14.96814        86.9970         7.8917
14.96914        83.4950         7.7621
14.97014        89.4140         7.9892
14.97114        91.0080         8.0690
14.97214        90.3173         8.1222
14.97313        93.3155         8.2901
14.97413        93.0492         8.2380
14.97513        90.9940         8.0843
14.97613        94.9406         8.3203
14.97713        96.6177         8.3958
14.97813       102.9055         8.6345
14.97913        90.9121         8.1064
14.98013        83.7081         7.8120
14.98113        81.3697         7.6723
14.98213        93.9476         8.2543
14.98313        97.6435         8.4350
14.98413       111.8993         9.0886
14.98513        92.6780         8.2396
14.98613        90.4469         8.1174
14.98713        76.4103         7.4124
14.98813        84.1422         7.7496
14.98913        98.2096         8.4196
14.99013        81.2769         7.6218
14.99113        81.4119         7.6154
14.99213        86.0840         7.9440
14.99313        95.9446         8.3287
14.99413        93.0758         8.2271
14.99513        94.2813         8.2761
14.99613        95.4975         8.3268
14.99713        94.1167         8.2206
14.99813        88.0672         7.9783
14.99913        82.1696         7.7055
15.00013        91.1813         8.1442
15.00113        94.0415         8.2503
15.00213        98.0386         8.4096
15.00313        77.4528         7.4221
15.00413        77.5518         7.5043
15.00513        84.4377         7.8362
15.00613        98.0394         8.4592
15.00713        90.4485         8.1056
15.00813        99.2176         8.4531
15.00913        97.8309         8.4107
15.01013        88.5364         7.9956
15.01113        88.2540         7.9796
15.01213        88.9113         8.0029
15.01313        93.3681         8.2335
15.01413        91.8911         8.1769
15.01513        81.3024         7.6873
15.01613        89.5206         8.0544
15.01713        90.5269         8.1097
15.01813        97.3166         8.3111
15.01913        98.0558         8.4408
15.02013        96.4124         8.3662
15.02113       102.8502         8.6212
15.02213       100.3586         8.5385
15.02313        84.9084         7.8471
15.02413        92.7911         8.2527
15.02513        91.5467         8.1369
15.02613       100.1132         8.5041
15.02713        85.0415         7.9178
15.02813        89.5749         8.0960
15.02913        88.0797         8.0014
15.03013        90.2163         8.0919
15.03113        95.0020         8.2803
15.03213        96.6971         8.4337
15.03313        89.5453         8.0747
15.03413        89.1402         8.0213
15.03513        80.9318         7.6424
15.03613        88.6104         8.0186
15.03713        89.0151         8.0805
15.03813        90.8001         8.0245
15.03913        97.2084         8.3829
15.04013        86.6462         7.8949
15.04113        99.8507         8.5505
15.04213        94.6967         8.3405
15.04313        95.7026         8.3790
15.04413        92.9227         8.2257
15.04513       102.9520         8.6738
15.04613        92.1200         8.1510
15.04713        90.4078         8.0919
15.04813        87.2742         7.9625
15.04913       102.2921         8.5638
15.05013        90.4016         8.0551
15.05112        86.2925         7.8127
15.05212        88.1932         7.9432
15.05312        88.0477         8.0079
15.05412        87.8692         8.0093
15.05512        80.7567         7.6334
15.05612        79.0701         7.5508
15.05712        75.3501         7.3646
15.05812        93.8209         8.1698
15.05912        87.8974         7.9672
15.06012        80.8187         7.6548
15.06112        77.8498         7.5239
15.06212        93.3962         8.3035
15.06312        84.6589         7.8030
15.06412        91.7119         8.1041
15.06512        87.1560         7.9094
15.06612        95.1774         8.3001
15.06712        89.8693         8.0480
15.06812        86.1242         7.9188
15.06912        90.4370         8.0751
15.07012       105.7921         8.7378
15.07112        96.4578         8.3830
15.07212        97.6851         8.4013
15.07312        88.7136         7.9905
15.07412        85.2450         7.8072
15.07512        94.7118         8.2677
15.07612        92.0916         8.1827
15.07712        87.4316         7.9824
15.07812        95.5925         8.3624
15.07912        84.2697         7.7889
15.08012        92.6265         8.1719
15.08112        92.5920         8.1770
15.08212        81.3121         7.6652
15.08312        94.9435         8.3196
15.08412        84.8825         7.9158
15.08512        85.2155         7.9192
15.08612        89.9362         8.0805
15.08712        93.0392         8.1796
15.08812        91.7345         8.1529
15.08912        91.6915         8.0921
15.09012       100.6908         8.5312
