XYDATA
! Title: NAC /nov12/11bmb_1804
! Run no. =               1804 
! No. steps =             54000 
! Scan time =             NOV 29, 2012 18:07:11.025644 
! Sample Comment =        NAC 
! User sample name =      1.5 mm diameter 
! Composition =           Na2Ca3Al2F14
! Temp (K) =              298.0 
! Start 2theta (deg) =    -16.0 
! End 2theta (deg) =      38.0 
! 2theta step (deg) =     0.001 
! Time per step (sec) =   0.1 
! Intensity scale =       9383.82768362 
! Calibration file =      11bmb_1800_2thcorrected.calib 
! 2Theta correction subtracted 
! Calibrated wavelength = 0.413909
! Fullprof format INSTRM=10 (x, y, sigma)
INTER 1.0 1.0  2 0.00100
! ---------------------------------------
! degrees       intensity        sigma
11.16362       324.6134        16.2046
11.16462       330.0153        16.3323
11.16562       312.6588        15.8643
11.16662       314.6277        15.9223
11.16762       305.2404        15.6280
11.16862       325.8908        16.1778
11.16962       330.6407        16.2863
11.17062       310.0757        15.7933
11.17162       323.8852        16.1341
11.17262       296.5430        15.4618
11.17362       320.4714        16.0692
11.17462       321.9025        16.0852
11.17562       305.1304        15.6674
11.17662       315.7689        15.9508
11.17762       318.7414        16.0522
11.17862       312.2291        15.8471
11.17962       311.9845        15.8302
11.18062       311.2957        15.7456
11.18162       322.6236        16.1290
11.18262       297.6863        15.4388
11.18362       328.6520        16.2376
11.18462       312.2392        15.7879
11.18562       330.5151        16.3193
11.18662       316.3860        16.0081
11.18762       333.7143        16.3791
11.18862       334.8276        16.3718
11.18962       312.6768        15.8909
11.19062       308.6724        15.7347
11.19162       297.3836        15.5077
11.19262       319.1955        16.0180
11.19362       308.5786        15.7398
11.19462       307.6084        15.6761
11.19562       300.1900        15.4872
11.19662       313.1012        15.8202
11.19762       327.9182        16.1911
11.19862       307.4551        15.7687
11.19962       317.4146        16.0051
11.20062       309.4101        15.7796
11.20162       330.0993        16.3180
11.20262       330.5823        16.2906
11.20362       324.5436        16.1970
11.20462       324.2220        16.1928
11.20562       328.5277        16.2827
11.20662       309.5397        15.8563
11.20762       319.3730        16.0518
11.20862       340.3724        16.5479
11.20962       332.6678        16.3724
11.21062       339.4765        16.5986
11.21162       327.8025        16.2975
11.21262       321.9927        16.0976
11.21361       338.1377        16.5345
11.21461       329.7370        16.2685
11.21561       320.6961        16.0574
11.21661       316.1387        15.9487
11.21761       327.5085        16.2204
11.21861       310.0792        15.7953
11.21961       323.7587        16.0406
11.22061       329.6932        16.3033
11.22161       309.2288        15.7953
11.22261       308.7516        15.7221
11.22361       302.4738        15.5768
11.22461       318.1944        16.0091
11.22561       333.5721        16.3963
11.22661       344.9954        16.6999
11.22761       314.8424        15.9289
11.22861       333.3337        16.3933
11.22961       320.2991        16.0688
11.23061       320.1439        16.0836
11.23161       326.6603        16.2945
11.23261       342.9134        16.6338
11.23361       334.9227        16.4134
11.23461       326.9374        16.2401
11.23561       326.4011        16.1593
11.23661       329.9889        16.2678
11.23761       357.2357        16.9868
11.23861       334.3216        16.4334
11.23961       299.3901        15.5302
11.24061       305.1643        15.6855
11.24161       299.5281        15.5432
11.24261       314.0618        15.9561
11.24361       343.4374        16.7051
11.24461       328.0720        16.2347
11.24561       309.6650        15.7132
11.24661       305.7245        15.7112
11.24761       340.1812        16.5535
11.24861       321.1413        16.0938
11.24961       323.3320        16.1549
11.25061       329.6251        16.2937
11.25161       329.8710        16.3120
11.25261       319.0964        16.0993
11.25361       330.4815        16.3558
11.25461       335.2368        16.4485
11.25561       336.2866        16.4611
11.25661       329.6693        16.3346
11.25761       328.4914        16.2653
11.25861       337.6905        16.4855
11.25961       332.0249        16.3727
11.26061       317.2144        15.9991
11.26161       312.9456        15.9265
11.26261       305.8111        15.6429
11.26361       325.0251        16.1874
11.26461       316.6125        15.9806
11.26561       346.1703        16.7543
11.26661       329.6720        16.3187
11.26761       327.6724        16.2280
11.26861       326.9700        16.2205
11.26961       328.0897        16.2718
11.27061       342.5858        16.6531
11.27161       334.8922        16.4801
11.27261       313.3502        15.9010
11.27361       343.2801        16.6453
11.27461       343.8094        16.5975
11.27561       350.5295        16.8260
11.27661       321.3470        16.0399
11.27761       319.2095        16.0038
11.27861       325.8652        16.1269
11.27961       336.4875        16.4549
11.28061       353.2262        16.9060
11.28161       336.8172        16.4368
11.28261       322.4045        16.0888
11.28361       335.1508        16.4165
11.28461       323.5512        16.1046
11.28561       326.7540        16.2180
11.28661       299.9525        15.5632
11.28761       311.9966        15.8512
11.28861       331.7753        16.3177
11.28961       331.3657        16.3011
11.29060       332.5359        16.3183
11.29160       331.6924        16.3098
11.29260       334.7388        16.4502
11.29360       326.1127        16.2343
11.29460       335.1468        16.4553
11.29560       342.2372        16.6071
11.29660       342.9033        16.6392
11.29760       347.3573        16.7669
11.29860       330.5793        16.3155
11.29960       341.8690        16.6195
11.30060       351.6827        16.8204
11.30160       343.6839        16.6901
11.30260       336.8058        16.5376
11.30360       337.7725        16.5058
11.30460       355.5304        16.9269
11.30560       372.8619        17.3459
11.30660       335.9914        16.4661
11.30760       345.2321        16.7646
11.30860       335.2504        16.5299
11.30960       341.7278        16.6358
11.31060       357.7128        16.9853
11.31160       355.5703        16.9045
11.31260       338.6078        16.5222
11.31360       348.6667        16.7768
11.31460       351.9694        16.8913
11.31560       341.7484        16.6346
11.31660       354.7692        16.9182
11.31760       362.6970        17.1495
11.31860       360.9322        17.0415
11.31960       344.0443        16.7030
11.32060       356.6804        17.0192
11.32160       363.0203        17.1309
11.32260       359.9293        17.0547
11.32360       349.9444        16.7152
11.32460       355.9409        16.9559
11.32560       371.9832        17.2853
11.32660       390.3197        17.6745
11.32760       362.9452        17.0457
11.32860       374.3911        17.3478
11.32960       375.7925        17.4408
11.33060       399.6058        17.9473
11.33160       404.7697        18.0917
11.33260       403.9210        18.0415
11.33360       428.7279        18.5793
11.33460       434.2924        18.7088
11.33560       451.8752        19.0537
11.33660       474.9875        19.5492
11.33760       494.3533        19.9176
11.33860       488.4196        19.8067
11.33960       511.8927        20.3091
11.34060       558.4816        21.2181
11.34160       610.5028        22.1717
11.34260       694.2059        23.6048
11.34360       811.7770        25.5013
11.34460       947.5196        27.5753
11.34560      1192.8005        30.9460
11.34660      1722.2667        37.1207
11.34760      2642.8723        45.9516
11.34860      4290.9722        58.4871
11.34960      6892.7353        74.3742
11.35060      9897.4345        89.3730
11.35160     11555.6778        96.7231
11.35260     10529.8423        92.1285
11.35360      7676.8237        78.3195
11.35460      4792.8556        61.7390
11.35560      2902.9365        48.0578
11.35660      1900.9184        38.9457
11.35760      1304.9628        32.2763
11.35860      1019.0459        28.5637
11.35960       834.9763        25.9269
11.36060       712.8959        23.9308
11.36160       610.9775        22.1191
11.36260       575.2901        21.4865
11.36360       551.7550        21.0439
11.36460       540.1041        20.8184
11.36560       493.9766        19.8754
11.36660       462.8400        19.2712
11.36759       458.4239        19.1867
11.36859       442.9107        18.8709
11.36959       440.6846        18.8991
11.37059       420.2571        18.4473
11.37159       387.2494        17.6772
11.37259       394.0430        17.8424
11.37359       387.0097        17.6843
11.37459       385.0008        17.6325
11.37559       381.4687        17.5968
11.37659       384.3791        17.6045
11.37759       373.8884        17.3389
11.37859       354.8726        16.8768
11.37959       368.6127        17.2209
11.38059       361.4750        17.0787
11.38159       344.8748        16.6626
11.38259       353.8328        16.8309
11.38359       376.2019        17.4210
11.38459       355.5459        16.9408
11.38559       367.2131        17.2200
11.38659       377.9162        17.4784
11.38759       361.6571        17.0691
11.38859       371.6365        17.2869
11.38959       360.2071        17.0498
11.39059       334.3351        16.4468
11.39159       345.0544        16.6876
11.39259       356.0897        16.9418
11.39359       343.8167        16.5917
11.39459       339.3125        16.5095
11.39559       344.3964        16.6506
11.39659       332.1546        16.4053
11.39759       331.4279        16.3249
11.39859       338.4588        16.4872
11.39959       312.1680        15.8038
11.40059       329.8118        16.2968
11.40159       313.6604        15.9010
11.40259       323.6083        16.1745
11.40359       349.4734        16.7774
11.40459       334.2061        16.4045
11.40559       318.3173        15.9491
11.40659       342.3322        16.5702
11.40759       351.1581        16.7935
11.40859       345.9373        16.6919
11.40959       340.6467        16.6231
11.41059       346.3705        16.7759
11.41159       322.6470        16.1463
11.41259       327.9056        16.2766
